ts_iso,ts_epoch,phase,gpu0_temp_c,gpu0_pwr_w,gpu0_util_pct,gpu0_fan_pct,gpu0_sm_mhz,gpu0_mem_mhz,gpu1_temp_c,gpu1_pwr_w,gpu1_util_pct,gpu1_fan_pct,gpu1_sm_mhz,gpu1_mem_mhz,bmc_pcie03_c,bmc_pcie07_c,bmc_cpupkg_c,bmc_cpufan_rpm,bmc_cha1_rpm,bmc_cha2_rpm,bmc_cha3_rpm,bmc_cha5_rpm,bmc_usb4fan_rpm,bmc_m2fan_rpm,bmc_vrmehsfan_rpm,bmc_vrmwhsfan_rpm,nct_pwm1,nct_pwm2,nct_pwm3,nct_pwm4,nct_pwm5,nct_pwm6,nct_pwm7,nct_fan1_rpm,nct_fan2_rpm,nct_fan3_rpm,nct_fan4_rpm,nct_fan5_rpm,nct_fan6_rpm,nct_fan7_rpm,cpu_tctl_c,cpu_tccd1_c,cpu_tccd2_c,cpu_tccd3_c,cpu_tccd4_c,wall_estimate_w
2026-05-02T14:15:45Z,1777731345,Z-done,31,24.26,0,30,180,405,27,13.77,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1002,672,562,536,0,615,0,+43.0,+39.4,+39.5,+39.2,+39.1,238.0
2026-05-02T14:15:57Z,1777731357,Z-done,30,24.47,0,30,180,405,27,13.67,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1001,678,561,536,0,607,0,+43.0,+38.9,+39.5,+38.8,+38.6,238.1
2026-05-02T14:16:03Z,1777731363,Z-done,30,24.31,0,30,180,405,27,13.86,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1005,678,566,543,0,608,0,+42.6,+38.4,+38.5,+38.8,+39.1,238.2
2026-05-02T14:16:12Z,1777731372,Z-done,30,24.46,0,30,180,405,27,13.48,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1002,675,573,535,0,608,0,+42.4,+38.9,+39.0,+38.8,+39.1,237.9
2026-05-02T14:16:18Z,1777731378,Z-done,30,24.35,0,30,180,405,27,12.93,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4680.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1005,670,559,543,0,615,0,+43.9,+38.4,+39.0,+39.2,+39.1,237.3
2026-05-02T14:16:27Z,1777731387,Z-done,30,24.32,0,30,180,405,27,13.09,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1005,672,570,544,0,609,0,+42.9,+38.9,+39.0,+38.8,+39.1,237.4
2026-05-02T14:16:37Z,1777731397,Z-done,30,24.51,0,30,180,405,27,13.74,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1002,681,559,544,0,608,0,+42.6,+39.4,+39.0,+38.8,+38.8,238.2
2026-05-02T14:16:45Z,1777731405,Z-done,30,24.43,0,30,180,405,27,13.62,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1000,699,556,543,0,609,0,+42.5,+38.9,+39.0,+38.8,+39.1,238.1
2026-05-02T14:16:53Z,1777731413,Z-done,30,24.42,0,30,180,405,27,13.48,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1003,672,554,533,0,608,0,+42.6,+38.9,+39.0,+38.8,+38.6,237.9
2026-05-02T14:17:04Z,1777731424,Z-done,30,24.31,0,30,180,405,27,13.59,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1000,671,566,532,0,613,0,+42.5,+38.9,+39.5,+38.8,+38.8,237.9
2026-05-02T14:17:14Z,1777731434,Z-done,30,24.21,0,30,180,405,27,13.52,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1004,672,556,541,0,613,0,+42.2,+38.9,+38.5,+38.8,+39.1,237.7
2026-05-02T14:17:22Z,1777731442,Z-done,30,24.29,0,30,180,405,27,13.55,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1000,692,562,541,0,615,0,+42.4,+38.4,+38.5,+38.8,+38.2,237.8
2026-05-02T14:17:29Z,1777731449,Z-done,30,24.21,0,30,180,405,27,13.28,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1002,698,561,541,0,608,0,+42.5,+38.9,+38.5,+38.8,+38.6,237.5
2026-05-02T14:17:37Z,1777731457,Z-done,30,24.07,0,30,180,405,27,13.72,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1002,693,560,531,0,614,0,+42.4,+38.4,+39.0,+38.8,+38.8,237.8
2026-05-02T14:17:46Z,1777731466,Z-done,30,24.18,0,30,180,405,27,13.47,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1000,700,551,539,0,616,0,+42.2,+38.9,+38.5,+38.4,+38.6,237.7
2026-05-02T14:17:54Z,1777731474,Z-done,30,24.26,0,30,180,405,27,13.06,0,30,180,405,30.000,27.000,42.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1000,678,561,530,0,609,0,+44.9,+38.9,+38.5,+38.8,+39.1,237.3
2026-05-02T14:18:01Z,1777731481,Z-done,30,24.10,0,30,180,405,27,13.23,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1003,699,560,529,0,614,0,+43.1,+38.9,+38.5,+38.8,+39.1,237.3
2026-05-02T14:18:10Z,1777731490,Z-done,30,24.17,0,30,180,405,27,13.49,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1000,692,559,531,0,608,0,+43.2,+38.9,+39.0,+38.8,+38.6,237.7
2026-05-02T14:18:19Z,1777731499,Z-done,30,24.27,0,30,180,405,27,13.21,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1000,677,551,538,0,613,0,+42.5,+38.4,+38.5,+38.4,+38.6,237.5
2026-05-02T14:18:28Z,1777731508,Z-done,30,24.53,0,30,180,405,27,12.81,0,30,180,405,30.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1000,692,548,538,0,608,0,+42.5,+38.9,+38.5,+38.8,+38.8,237.3
2026-05-02T14:18:39Z,1777731519,Z-done,30,24.23,0,30,180,405,27,13.22,0,30,180,405,29.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4200.000,0.000,0.000,51,51,153,153,153,51,255,1002,691,558,539,0,615,0,+42.4,+38.9,+38.5,+38.4,+39.1,237.4
2026-05-02T14:18:46Z,1777731526,Z-done,30,24.06,0,30,180,405,27,13.29,0,30,180,405,29.000,27.000,43.000,600.000,960.000,480.000,480.000,600.000,4560.000,4080.000,0.000,0.000,51,51,153,153,153,51,255,1002,681,548,530,0,614,0,+43.8,+38.4,+38.5,+38.4,+38.8,237.3
